0,410.241577,0.97,64.98
9,132.535385,0.95,0.95,73.36152172088623
10,126.583679,0.93,0.93,73.90139198303223
11,134.374496,0.84,0.92,73.12706279754639
12,127.596611,0.93,0.93,73.9164628982544
13,128.661118,0.93,0.93,73.392507314682
14,125.004715,0.93,0.93,73.58408546447754
15,125.445274,0.93,0.93,72.62124609947205
16,130.744858,0.93,0.93,73.58354806900024
17,126.494179,0.93,0.93,73.13991260528564
18,132.019028,0.91,0.90,73.66676592826843
19,129.413528,0.80,0.81,73.17113137245178
20,126.591545,0.88,0.89,73.96221232414246
21,129.508301,0.93,0.93,73.15523195266724
22,129.219757,0.93,0.93,72.96770024299622
23,126.245125,0.89,0.89,72.43825554847717
24,128.306168,0.93,0.93,72.31776714324951
25,132.072357,0.94,0.93,71.86881422996521
26,129.314285,0.93,0.93,72.46474766731262
27,128.420593,0.94,0.93,72.81837582588196
28,126.118790,0.95,0.95,73.3590075969696
29,129.823212,0.91,0.90,72.89758396148682
30,127.229141,0.80,0.80,73.70086717605591
31,130.103424,0.91,0.90,72.96236085891724
32,130.097839,0.89,0.88,73.31433844566345
33,130.518097,0.93,0.93,73.10497999191284
34,128.300140,0.93,0.93,74.50380086898804
35,132.694138,0.89,0.88,73.19232320785522
36,131.437195,0.86,0.88,74.15070629119873
37,124.291412,0.90,0.90,73.16114687919617
38,129.330139,0.95,0.95,73.474289894104
39,130.497070,0.91,0.90,72.96696448326111
40,125.539734,0.93,0.93,73.40986561775208
41,124.478973,0.90,0.90,72.87050986289978
42,127.221588,0.89,0.89,73.73549818992615
43,126.322502,0.89,0.89,73.0182535648346
44,127.529266,0.85,0.85,73.82963037490845
45,126.970551,0.86,0.86,73.1636381149292
46,126.430382,0.89,0.89,73.33161520957947
47,125.202011,0.87,0.87,73.019944190979
48,129.699081,0.83,0.83,73.21560311317444
49,128.129883,0.77,0.78,72.93277215957642
50,123.584183,0.87,0.87,73.27688550949097
51,126.655235,0.86,0.87,73.15709018707275
52,126.252762,0.84,0.84,74.0263307094574
53,132.850037,0.87,0.86,73.24850606918335
54,121.249306,0.80,0.81,74.07021188735962
55,132.250397,0.83,0.82,73.07805013656616
56,124.083954,0.83,0.83,73.12276911735535
57,125.813332,0.83,0.83,72.93364000320435
58,128.814606,0.84,0.84,73.55698919296265
59,127.733055,0.81,0.82,72.8630588054657
60,125.580414,0.79,0.80,73.28034996986389
61,126.147484,0.74,0.76,72.73240113258362
62,124.057526,0.74,0.77,73.5122721195221
63,125.514404,0.79,0.79,72.71046805381775
64,128.032028,0.73,0.75,72.88763880729675
65,125.275703,0.77,0.77,73.69047284126282
66,122.785049,0.75,0.78,73.25688529014587
67,124.004303,0.74,0.75,72.95785284042358
68,124.458458,0.76,0.76,73.56996083259583
69,128.947617,0.75,0.76,72.72083520889282
70,128.209579,0.74,0.75,73.18895506858826
71,125.951180,0.77,0.78,72.90238070487976
72,124.964851,0.74,0.75,73.21448922157288
73,122.166321,0.73,0.75,72.84009575843811
74,127.479309,0.78,0.78,73.15526056289673
75,123.024879,0.75,0.78,72.91141200065613
76,126.886101,0.74,0.75,73.25503277778625
77,126.225822,0.77,0.78,73.12533712387085
78,129.321548,0.75,0.77,73.30235314369202
79,123.500519,0.76,0.76,72.69100975990295
80,122.235275,0.75,0.77,72.99495649337769
81,126.292747,0.76,0.78,72.72970271110535
82,125.071823,0.77,0.79,72.35590195655823
83,129.180328,0.78,0.78,71.79112267494202
84,127.708832,0.76,0.77,71.6471757888794
85,123.576096,0.77,0.79,71.43903803825378
86,125.620369,0.78,0.79,71.54294514656067
87,127.829742,0.74,0.76,73.15001010894775
88,122.326317,0.76,0.78,72.67269802093506
89,122.071777,0.78,0.78,73.85783171653748
90,123.776031,0.75,0.75,73.2657732963562
91,122.287560,0.76,0.77,72.9719226360321
92,127.293533,0.77,0.79,73.22017812728882
93,122.639824,0.74,0.76,72.98450922966003
94,124.277458,0.76,0.76,73.41133999824524
95,127.945129,0.73,0.75,72.90517544746399
96,125.840752,0.79,0.79,73.31974387168884
97,123.260635,0.78,0.79,72.9736647605896
98,123.363976,0.79,0.78,73.20846748352051
99,123.893219,0.73,0.75,72.91229343414307
100,122.149796,0.78,0.78,72.88813090324402
101,125.728104,0.78,0.78,73.1645736694336
102,124.311905,0.78,0.79,72.62746620178223
103,125.158089,0.73,0.76,72.8757905960083
104,124.344589,0.77,0.78,73.18763279914856
105,123.731583,0.77,0.78,73.18354845046997
106,127.749535,0.76,0.76,72.89121723175049
107,124.051750,0.76,0.78,72.68601727485657
108,124.601555,0.78,0.78,72.71004223823547
109,126.062805,0.76,0.76,72.38699746131897
110,124.674324,0.77,0.78,73.67327165603638
111,124.001350,0.78,0.78,73.13359236717224
112,122.288292,0.78,0.79,73.79997968673706
113,119.679863,0.76,0.78,73.90505313873291
114,123.717865,0.79,0.79,73.47805166244507
115,122.197266,0.76,0.77,73.90656590461731
116,123.531799,0.74,0.77,73.54490876197815
117,128.069839,0.76,0.77,73.49900031089783
118,122.836594,0.77,0.79,73.95651745796204
119,119.117897,0.77,0.79,74.11258912086487
120,123.086227,0.77,0.78,73.79445338249207
121,126.637787,0.76,0.76,73.62039399147034
122,128.381531,0.76,0.76,73.42465376853943
123,123.561707,0.77,0.77,73.49448990821838
124,122.839836,0.76,0.78,73.4013192653656
125,125.080139,0.77,0.77,72.67040133476257
126,126.251663,0.72,0.75,72.52899050712585
127,121.285858,0.77,0.76,72.63439917564392
128,121.822189,0.75,0.76,73.51803040504456
129,125.187675,0.73,0.75,73.6746621131897
130,121.796455,0.78,0.78,73.29722499847412
131,126.283890,0.76,0.77,73.27000308036804
132,123.217148,0.76,0.77,73.67035293579102
133,124.141388,0.76,0.77,73.43977236747742
134,124.667892,0.72,0.76,73.38388299942017
135,127.914330,0.72,0.75,73.34546303749084
136,126.590530,0.78,0.78,73.5077805519104
137,127.745850,0.72,0.76,73.5117175579071
138,126.903564,0.77,0.78,73.8495876789093
139,123.534149,0.76,0.77,73.47906398773193
140,121.080521,0.78,0.78,73.39815998077393
141,118.599220,0.78,0.79,72.22797799110413
142,124.311943,0.77,0.78,72.49186682701111
143,123.934296,0.74,0.75,71.8403000831604
144,125.728477,0.76,0.76,71.73768019676208
145,121.922440,0.79,0.79,71.24079847335815
146,120.533440,0.77,0.77,71.2718391418457
147,122.539505,0.76,0.77,71.08388686180115
148,126.261299,0.78,0.77,71.29880046844482
149,125.088043,0.76,0.77,71.2760956287384
150,121.232758,0.80,0.80,71.4372718334198
151,125.421982,0.76,0.77,71.22300934791565
152,124.739296,0.76,0.77,71.00106072425842
153,123.191048,0.72,0.75,71.05394291877747
154,125.629738,0.77,0.77,70.94886517524719
155,123.900856,0.74,0.75,71.29874444007874
156,122.047966,0.76,0.78,71.48072242736816
157,124.164162,0.75,0.76,71.04992079734802
158,125.819557,0.75,0.76,70.97907638549805
159,129.700516,0.76,0.76,71.34580206871033
160,123.306671,0.77,0.78,71.02149963378906
161,123.159332,0.76,0.77,71.06092095375061
162,120.354637,0.78,0.78,71.25402212142944
163,120.368370,0.77,0.77,71.45820903778076
164,123.576561,0.79,0.77,71.23323893547058
165,122.025978,0.75,0.77,71.68697738647461
166,126.755371,0.76,0.77,71.10708618164062
167,126.876747,0.75,0.76,71.6196129322052
168,124.145187,0.75,0.76,70.89067482948303
169,126.469383,0.74,0.75,71.19513821601868
170,125.419395,0.77,0.77,70.87801885604858
171,123.645302,0.76,0.77,71.38822603225708
172,126.729492,0.79,0.78,71.277259349823
173,125.270897,0.75,0.76,71.41430687904358
174,127.512932,0.76,0.76,70.97849035263062
175,123.042801,0.76,0.76,71.58740520477295
176,125.220367,0.76,0.76,71.28779220581055
177,126.636620,0.73,0.75,71.44105505943298
178,122.122910,0.77,0.77,71.06490921974182
179,122.318336,0.77,0.77,71.33081388473511
180,121.830383,0.73,0.75,71.00136232376099
181,125.194450,0.76,0.77,71.37022995948792
182,123.439804,0.77,0.76,71.13363027572632
183,126.876457,0.77,0.77,71.55315494537354
184,121.044220,0.75,0.76,71.23250675201416
185,120.637871,0.75,0.76,70.88110995292664
186,125.966820,0.74,0.75,71.28028130531311
187,123.945656,0.76,0.76,70.96754503250122
188,121.441940,0.79,0.78,70.95894575119019
189,123.663261,0.77,0.78,71.02746772766113
190,123.720001,0.76,0.77,70.90235352516174
191,121.549271,0.78,0.79,71.00202465057373
192,124.607735,0.74,0.75,71.37002515792847
193,123.319748,0.76,0.77,71.46156740188599
194,123.037910,0.78,0.78,71.01475286483765
195,123.819603,0.77,0.77,71.3008360862732
196,126.790039,0.74,0.75,71.03705668449402
197,122.967995,0.76,0.77,71.13553094863892
198,124.518417,0.76,0.76,70.78357410430908
199,122.886452,0.77,0.78,71.12725138664246
200,125.790192,0.76,0.76,70.89212846755981
201,124.754158,0.74,0.75,71.00703525543213
