589, 53
630, 56
608, 49
595, 33
587, 47
620, 57
614, 36
616, 48
595, 53
630, 49
631, 61
561, 45
609, 38
595, 38
602, 32
603, 44
600, 43
599, 46
577, 29
527, 43
582, 39
359, 49
593, 56
595, 38
598, 44
602, 35
581, 43
598, 45
585, 30
614, 37
591, 35
573, 33
580, 36
578, 33
581, 45
640, 36
561, 47
616, 41
645, 42
585, 40
670, 46
623, 46
552, 36
633, 53
386, 37
568, 47
551, 40
491, 36
574, 42
573, 41
579, 36
581, 25
556, 29
564, 35
586, 27
587, 40
577, 41
511, 41
504, 33
522, 49
521, 39
531, 43
543, 45
537, 42
551, 29
538, 41
597, 35
599, 40
604, 37
594, 38
580, 40
580, 41
567, 36
455, 42
570, 49
593, 37
597, 28
612, 42
567, 41
565, 41
594, 28
597, 37
601, 37
566, 43
594, 39
561, 50
619, 38
656, 46
685, 34
619, 40
667, 55
634, 28
646, 47
528, 45
513, 51
563, 31
588, 35
571, 33
563, 35
553, 32
575, 33
642, 57
612, 51
599, 62
647, 48
618, 46
602, 61
636, 52
605, 52
559, 71
619, 67
646, 48
613, 57
617, 53
605, 53
599, 47
600, 65
613, 69
596, 65
439, 62
636, 30
592, 39
612, 50
643, 50
607, 47
610, 50
656, 52
605, 45
577, 45
606, 48
619, 44
612, 45
431, 46
551, 48
599, 52
546, 59
574, 70
605, 60
586, 60
593, 69
614, 43
588, 41
564, 44
605, 37
575, 37
605, 45
587, 52
576, 42
617, 65
551, 59
598, 59
571, 45
608, 70
600, 57
620, 70
621, 64
588, 57
525, 72
573, 44
657, 46
617, 42
637, 43
605, 41
618, 53
636, 41
608, 50
601, 46
548, 42
602, 40
597, 38
585, 41
602, 42
575, 42
560, 34
550, 35
590, 30
558, 35
583, 31
573, 36
578, 36
486, 32
632, 36
615, 40
641, 42
629, 45
642, 41
635, 44
629, 40
629, 47
622, 46
517, 47
610, 29
561, 37
577, 37
588, 34
576, 35
592, 41
626, 34
612, 45
590, 41
589, 37
602, 47
599, 27
611, 47
581, 55
582, 45
610, 43
568, 45
550, 35
623, 44
614, 47
608, 50
622, 55
470, 47
557, 59
545, 42
583, 43
572, 35
598, 41
586, 48
590, 52
548, 63
605, 38
619, 33
637, 45
591, 44
513, 45
577, 26
346, 24
569, 42
605, 47
591, 51
595, 34
606, 48
634, 46
427, 46
589, 30
605, 31
571, 39
603, 34
587, 37
545, 38
360, 30
660, 62
661, 66
675, 74
662, 59
642, 73
679, 64
637, 82
633, 61
659, 64
482, 59
593, 38
503, 48
559, 46
551, 45
576, 51
561, 58
549, 47
592, 55
368, 40
572, 51
554, 43
564, 42
556, 37
602, 42
637, 40
687, 53
665, 51
665, 42
729, 55
682, 54
661, 52
690, 51
658, 51
708, 53
728, 49
720, 29
683, 39
647, 38
724, 50
754, 54
599, 53
556, 43
622, 38
592, 41
585, 41
581, 40
600, 41
638, 29
398, 40
624, 39
598, 41
589, 37
638, 37
549, 34
631, 28
663, 43
611, 43
655, 56
685, 50
681, 55
677, 45
637, 53
682, 46
561, 42
536, 40
613, 36
610, 37
628, 29
602, 38
567, 38
616, 34
605, 40
577, 36
566, 38
534, 43
576, 44
575, 38
618, 38
601, 39
637, 39
581, 38
599, 43
628, 39
585, 43
558, 50
613, 49
603, 48
612, 44
583, 44
616, 35
589, 48
589, 44
493, 41
585, 45
639, 44
580, 51
656, 38
622, 43
598, 43
623, 43
566, 45
643, 56
642, 51
662, 47
630, 51
691, 49
717, 53
650, 43
632, 52
526, 53
588, 46
611, 42
607, 41
552, 43
581, 44
603, 42
591, 31
424, 36
591, 50
572, 52
619, 43
614, 38
585, 38
569, 36
554, 42
524, 39
552, 49
595, 44
583, 43
577, 44
553, 38
598, 42
601, 46
574, 46
586, 43
561, 31
612, 43
587, 36
615, 39
623, 25
615, 38
589, 37
348, 43
608, 46
626, 48
638, 46
603, 45
715, 42
695, 46
653, 48
702, 59
660, 49
574, 54
562, 44
596, 49
654, 53
649, 40
665, 54
657, 45
633, 44
686, 54
649, 53
636, 56
587, 42
595, 45
572, 41
530, 33
641, 36
639, 46
604, 37
588, 43
602, 37
569, 45
614, 37
581, 37
589, 39
591, 37
550, 33
576, 39
614, 38
553, 40
690, 53
669, 53
683, 43
721, 39
703, 47
730, 51
663, 49
597, 46
546, 40
570, 37
584, 36
600, 35
586, 39
557, 39
613, 36
414, 35
600, 44
571, 41
567, 44
606, 48
566, 48
590, 46
615, 48
637, 45
589, 35
527, 45
552, 44
584, 44
599, 44
584, 37
487, 30
548, 41
559, 41
718, 46
711, 51
732, 46
705, 37
723, 40
675, 39
701, 57
622, 41
611, 47
613, 44
662, 47
599, 43
574, 45
593, 42
610, 47
601, 47
582, 41
625, 40
546, 39
617, 34
607, 40
611, 35
603, 43
608, 44
615, 43
576, 41
589, 35
550, 39
582, 41
535, 25
621, 33
602, 35
543, 36
636, 50
617, 43
521, 52
548, 42
599, 38
549, 46
573, 41
554, 41
608, 40
506, 48
566, 33
558, 38
552, 38
555, 37
532, 37
542, 31
623, 36
655, 40
631, 36
598, 25
684, 55
677, 59
639, 60
640, 56
675, 44
668, 54
671, 42
464, 39
581, 35
627, 47
566, 45
577, 32
634, 32
617, 39
622, 35
557, 37
507, 34
569, 39
605, 38
576, 40
599, 39
567, 35
571, 35
630, 36
558, 39
627, 41
496, 41
645, 45
600, 54
637, 48
633, 36
679, 42
697, 49
693, 44
651, 51
363, 40
695, 45
683, 44
707, 53
718, 53
679, 51
699, 47
663, 46
598, 43
583, 38
618, 40
599, 35
613, 44
582, 34
612, 33
626, 40
605, 45
646, 42
552, 42
600, 45
586, 43
563, 45
594, 44
600, 41
587, 46
617, 43
347, 43
541, 42
581, 38
576, 40
566, 30
597, 44
608, 37
554, 41
598, 42
610, 41
502, 42
543, 39
559, 37
547, 31
531, 41
615, 37
551, 33
586, 30
582, 36
680, 57
712, 52
657, 50
702, 53
643, 59
692, 48
697, 53
663, 51
506, 55
605, 55
633, 50
650, 54
609, 45
634, 52
635, 36
602, 50
628, 48
627, 52
627, 39
514, 46
621, 41
578, 43
640, 38
558, 42
563, 39
593, 43
653, 40
597, 39
586, 40
564, 36
567, 42
617, 40
600, 43
526, 39
605, 43
611, 39
614, 35
593, 49
625, 52
651, 54
639, 51
605, 51
665, 52
612, 40
648, 50
662, 51
658, 54
612, 40
592, 42
583, 36
529, 37
609, 40
608, 40
565, 34
578, 43
561, 44
622, 42
610, 39
582, 39
667, 47
592, 43
554, 46
364, 45
622, 55
643, 58
658, 53
676, 52
672, 39
637, 39
683, 40
633, 50
689, 50
596, 56
610, 35
602, 38
556, 35
609, 39
550, 39
579, 35
597, 36
663, 40
409, 35
612, 54
643, 45
663, 53
660, 52
638, 48
591, 34
672, 53
679, 48
566, 36
562, 28
595, 40
536, 34
587, 39
516, 26
613, 35
504, 34
360, 39
594, 41
576, 40
594, 43
530, 31
610, 38
616, 40
599, 30
523, 40
563, 40
583, 40
572, 39
606, 39
543, 39
621, 39
530, 40
604, 31
575, 41
574, 31
409, 43
659, 49
673, 41
690, 58
628, 45
633, 38
691, 49
703, 52
618, 39
597, 41
572, 42
598, 40
577, 40
608, 38
590, 37
622, 39
684, 55
681, 55
658, 58
702, 52
727, 38
703, 33
649, 59
655, 50
660, 55
644, 46
693, 52
699, 51
658, 48
666, 54
714, 42
680, 53
527, 47
556, 39
489, 40
533, 41
610, 42
568, 35
615, 37
613, 33
552, 34
538, 33
587, 44
635, 38
585, 44
614, 42
624, 54
570, 45
608, 42
657, 45
609, 54
535, 48
604, 41
627, 43
644, 46
623, 41
641, 46
614, 44
588, 44
634, 52
647, 51
685, 50
668, 54
660, 42
674, 58
683, 56
469, 50
570, 42
633, 50
578, 45
534, 37
612, 42
560, 39
606, 46
419, 38
547, 31
561, 30
517, 26
547, 28
561, 29
494, 27
566, 31
577, 42
525, 42
536, 33
561, 44
583, 41
567, 44
601, 41
542, 40
567, 40
549, 39
553, 42
591, 68
593, 34
548, 33
593, 31
583, 38
554, 32
607, 37
581, 33
575, 35
359, 29
567, 58
614, 56
581, 63
631, 47
593, 49
608, 49
547, 32
523, 36
604, 35
566, 37
562, 40
576, 34
587, 32
604, 38
597, 31
596, 36
386, 39
558, 26
514, 24
585, 33
565, 29
508, 32
527, 23
577, 27
510, 38
589, 27
362, 29
564, 28
579, 31
506, 28
526, 29
558, 31
560, 31
563, 31
462, 33
546, 41
578, 40
576, 40
588, 43
570, 37
523, 38
537, 32
592, 38
523, 41
527, 42
516, 42
557, 30
574, 40
544, 38
554, 40
591, 43
567, 38
488, 46
580, 38
582, 36
587, 43
549, 37
585, 39
600, 40
545, 39
541, 37
565, 38
542, 44
494, 41
589, 36
435, 39
574, 31
515, 36
586, 40
552, 39
599, 36
587, 31
590, 37
562, 37
397, 28
578, 40
568, 43
535, 46
585, 47
599, 50
575, 52
549, 47
426, 51
558, 32
585, 32
529, 23
598, 25
614, 28
600, 30
552, 41
581, 43
573, 37
529, 45
555, 39
596, 39
533, 42
515, 41
541, 33
556, 33
550, 26
566, 32
562, 29
538, 31
578, 33
581, 30
538, 35
541, 32
559, 31
492, 38
587, 36
584, 45
491, 32
543, 39
558, 40
568, 39
550, 31
562, 42
404, 41
562, 38
561, 34
565, 32
559, 26
513, 35
578, 35
540, 32
566, 37
543, 32
590, 37
546, 40
553, 29
565, 31
592, 29
571, 31
555, 34
556, 29
576, 31
494, 27
561, 30
563, 32
523, 27
626, 44
637, 42
571, 49
631, 31
644, 46
616, 52
565, 34
581, 34
602, 48
633, 41
653, 39
670, 42
613, 33
676, 41
603, 46
607, 39
570, 41
570, 49
561, 29
604, 44
599, 48
621, 37
611, 53
623, 69
612, 56
632, 46
643, 53
573, 54
603, 48
519, 45
541, 41
573, 60
598, 47
593, 65
567, 56
595, 54
625, 58
619, 56
453, 53
575, 26
601, 29
585, 29
633, 32
621, 31
569, 54
593, 63
591, 46
597, 57
613, 68
638, 55
615, 49
577, 36
339, 66
611, 49
591, 37
611, 48
619, 49
547, 45
542, 42
545, 42
591, 35
581, 39
480, 37
538, 54
561, 50
589, 50
573, 50
561, 42
560, 46
630, 46
591, 51
589, 50
593, 39
604, 31
627, 34
573, 33
586, 36
573, 28
565, 38
531, 27
594, 31
544, 37
559, 35
551, 33
542, 41
549, 41
592, 42
575, 38
575, 40
536, 46
584, 43
562, 32
589, 42
574, 51
608, 36
652, 56
642, 38
581, 30
600, 40
544, 58
572, 60
567, 55
625, 59
628, 55
668, 61
630, 52
601, 55
544, 42
592, 56
582, 52
577, 55
598, 52
594, 39
584, 48
609, 48
525, 46
580, 46
604, 57
602, 38
620, 47
622, 43
587, 54
630, 47
603, 46
623, 45
633, 47
605, 50
681, 62
624, 61
634, 58
567, 59
622, 59
629, 59
641, 60
576, 67
597, 41
614, 31
600, 31
640, 35
614, 28
664, 37
617, 34
653, 33
569, 23
591, 25
602, 29
613, 30
562, 27
576, 28
588, 25
437, 22
606, 39
594, 44
632, 43
628, 29
584, 39
612, 43
600, 44
395, 39
547, 48
585, 43
609, 43
609, 47
625, 49
594, 43
598, 31
611, 47
491, 46
534, 28
475, 41
573, 27
563, 20
574, 26
593, 23
594, 30
473, 35
553, 44
560, 44
609, 38
602, 45
568, 38
562, 46
607, 45
600, 44
403, 33
597, 28
606, 25
582, 29
591, 24
599, 26
614, 27
534, 21
616, 24
601, 22
611, 22
410, 22
595, 23
596, 27
592, 32
585, 24
610, 24
400, 39
588, 23
552, 23
598, 21
577, 26
628, 26
623, 24
613, 43
550, 52
612, 37
637, 47
534, 42
612, 43
456, 32
628, 56
549, 45
589, 57
587, 67
601, 63
609, 65
608, 61
598, 66
619, 66
565, 65
521, 62
624, 55
534, 66
543, 59
554, 57
572, 60
546, 52
556, 55
561, 60
543, 69
520, 56
521, 50
532, 50
546, 47
528, 52
549, 50
361, 52
554, 30
617, 35
662, 35
628, 24
610, 32
618, 30
684, 29
670, 39
611, 28
614, 40
582, 44
637, 44
643, 40
624, 49
668, 49
566, 50
452, 52
531, 39
561, 38
660, 26
628, 30
534, 25
629, 33
621, 34
653, 24
605, 43
559, 44
600, 54
613, 59
629, 56
570, 33
505, 39
616, 48
588, 36
579, 48
569, 38
544, 37
522, 33
640, 30
604, 33
625, 39
621, 30
616, 32
631, 38
612, 37
668, 39
564, 32
583, 38
629, 61
590, 59
553, 58
599, 64
600, 58
626, 64
611, 61
544, 63
560, 44
516, 64
508, 40
549, 46
610, 57
597, 45
598, 45
533, 52
511, 47
470, 39
598, 45
570, 37
572, 30
563, 34
578, 31
583, 33
593, 38
564, 35
588, 30
554, 31
631, 26
607, 25
587, 30
551, 30
641, 27
627, 28
656, 23
595, 27
596, 28
599, 30
613, 32
624, 22
626, 31
643, 30
570, 25
604, 22
606, 33
629, 22
594, 23
555, 53
528, 69
566, 62
537, 53
542, 59
524, 55
486, 41
437, 57
545, 26
600, 33
605, 34
610, 32
578, 32
609, 36
614, 41
458, 37
605, 25
623, 24
616, 26
613, 26
660, 27
594, 26
581, 26
585, 26
561, 35
693, 26
585, 20
619, 31
641, 29
677, 27
596, 26
717, 25
612, 35
658, 33
617, 35
535, 23
598, 47
595, 56
538, 52
600, 48
614, 55
611, 55
560, 29
572, 49
608, 39
612, 47
580, 46
662, 52
680, 51
672, 57
663, 52
646, 39
633, 45
658, 48
624, 45
644, 55
587, 32
602, 29
594, 29
655, 35
660, 33
636, 29
666, 29
673, 26
580, 32
505, 53
460, 29
519, 49
501, 51
514, 48
505, 31
492, 46
646, 36
613, 35
636, 32
623, 32
623, 35
667, 35
665, 34
652, 34
656, 27
649, 31
675, 36
599, 56
611, 57
612, 44
613, 43
625, 53
629, 48
620, 46
651, 45
592, 48
611, 26
664, 29
645, 27
677, 30
684, 32
605, 25
637, 30
624, 27
655, 26
621, 27
559, 29
564, 31
600, 29
585, 43
538, 38
574, 43
538, 43
544, 30
362, 31
561, 50
613, 44
589, 36
573, 54
563, 34
513, 47
521, 64
575, 65
532, 67
588, 37
608, 34
672, 31
689, 38
663, 30
669, 31
629, 36
652, 37
645, 26
693, 35
546, 40
636, 67
677, 71
657, 57
637, 73
643, 71
589, 67
672, 73
675, 57
628, 101
638, 68
530, 35
566, 33
560, 31
560, 35
587, 34
552, 34
601, 35
580, 38
663, 33
621, 27
621, 26
631, 29
651, 27
690, 38
691, 32
643, 39
626, 30
648, 36
709, 31
587, 33
570, 27
557, 38
574, 37
553, 29
597, 35
584, 37
556, 36
555, 38
675, 23
642, 30
622, 33
601, 29
666, 27
596, 30
656, 28
610, 21
661, 29
415, 26
646, 23
612, 28
647, 28
712, 29
705, 28
630, 32
625, 30
650, 31
689, 25
698, 24
410, 22
562, 71
505, 62
579, 62
561, 55
547, 46
576, 58
511, 46
520, 54
583, 59
592, 67
610, 27
608, 26
574, 30
663, 32
595, 31
621, 24
636, 65
610, 27
608, 26
659, 26
484, 30
638, 68
553, 57
614, 62
652, 65
664, 56
650, 65
638, 60
647, 55
654, 41
695, 57
588, 58
624, 31
635, 29
641, 32
630, 29
594, 22
616, 27
611, 30
623, 27
533, 64
590, 43
587, 55
578, 61
566, 59
620, 68
525, 39
616, 56
604, 54
576, 66
626, 26
605, 28
642, 21
659, 25
650, 34
597, 32
656, 34
623, 32
609, 27
589, 31
614, 27
609, 24
595, 24
606, 30
599, 30
658, 27
581, 31
641, 25
652, 30
645, 25
596, 46
567, 42
518, 41
498, 42
550, 54
554, 46
556, 45
550, 53
570, 50
409, 55
657, 63
635, 51
698, 51
607, 53
653, 72
616, 59
665, 57
640, 64
659, 56
674, 40
498, 33
509, 29
566, 36
571, 37
573, 45
575, 30
574, 43
554, 45
447, 41
558, 51
611, 57
613, 59
633, 65
588, 59
619, 63
613, 65
625, 61
658, 67
488, 66
539, 28
633, 32
591, 30
603, 34
596, 33
626, 29
632, 28
623, 29
545, 33
565, 41
549, 49
586, 49
615, 49
545, 47
548, 42
545, 45
555, 43
629, 27
543, 30
615, 33
641, 27
640, 32
611, 24
596, 30
515, 29
613, 23
537, 30
589, 29
599, 27
583, 32
588, 26
575, 32
590, 26
667, 24
630, 29
551, 26
564, 23
603, 47
596, 42
582, 43
584, 24
616, 38
624, 48
625, 42
641, 43
617, 39
659, 42
553, 51
641, 34
606, 58
608, 49
601, 49
656, 48
584, 54
666, 61
566, 57
533, 68
560, 65
584, 58
612, 65
564, 64
639, 64
681, 61
624, 61
531, 65
625, 31
669, 22
644, 26
679, 31
656, 30
570, 30
645, 26
639, 31
652, 37
406, 25
626, 63
572, 33
602, 53
549, 54
607, 63
654, 55
673, 67
656, 56
643, 49
395, 55
544, 61
564, 57
579, 54
536, 57
606, 61
501, 57
587, 66
563, 56
527, 40
599, 32
591, 35
541, 30
606, 35
649, 36
609, 35
595, 33
606, 38
615, 32
673, 33
596, 37
609, 32
566, 37
600, 35
575, 38
575, 36
554, 36
588, 38
530, 42
532, 41
536, 44
596, 42
541, 39
535, 42
455, 41
535, 41
561, 28
587, 23
581, 20
610, 29
615, 30
615, 24
626, 25
664, 31
515, 21
570, 25
630, 30
636, 28
663, 29
665, 30
667, 30
615, 26
621, 24
632, 32
532, 21
509, 31
569, 37
558, 35
508, 37
501, 39
615, 41
630, 41
606, 36
599, 40
592, 36
578, 61
546, 63
575, 60
595, 54
537, 54
546, 64
596, 55
549, 64
581, 49
640, 32
608, 31
615, 36
624, 28
595, 32
661, 25
660, 32
638, 25
655, 29
640, 30
623, 32
604, 23
590, 26
595, 30
662, 33
593, 28
642, 32
629, 39
592, 29
696, 38
671, 33
690, 27
629, 40
661, 34
646, 37
652, 28
588, 36
575, 26
573, 29
616, 25
617, 31
673, 30
587, 25
645, 31
597, 24
626, 27
614, 37
585, 31
556, 25
621, 37
609, 41
633, 35
578, 33
659, 38
605, 33
569, 33
516, 33
536, 30
575, 27
576, 27
623, 33
599, 34
438, 31
573, 35
587, 38
549, 40
599, 35
557, 46
542, 41
569, 39
552, 42
575, 41
610, 27
565, 26
597, 43
617, 46
602, 38
625, 37
523, 36
638, 39
614, 42
531, 42
617, 45
584, 41
485, 36
558, 27
586, 30
567, 41
561, 38
556, 34
471, 42
541, 35
556, 35
558, 27
599, 29
613, 33
630, 32
608, 33
591, 28
568, 40
625, 38
647, 39
550, 36
630, 29
577, 30
636, 33
608, 35
593, 34
583, 31
628, 35
522, 25
598, 39
576, 39
582, 35
595, 39
598, 39
611, 34
549, 38
515, 35
596, 40
535, 32
604, 27
604, 34
600, 43
611, 43
575, 31
605, 41
416, 32
596, 36
621, 30
622, 35
600, 35
580, 41
565, 41
537, 41
610, 46
599, 36
621, 40
638, 38
653, 33
610, 45
559, 39
623, 41
552, 37
590, 36
578, 33
588, 32
624, 28
584, 36
610, 35
597, 36
353, 29
617, 33
603, 31
607, 26
605, 25
530, 28
615, 24
509, 28
626, 26
590, 26
534, 29
608, 23
575, 23
654, 22
542, 23
623, 25
622, 22
586, 24
588, 29
604, 24
585, 38
557, 41
592, 49
594, 37
623, 40
580, 42
633, 45
613, 39
578, 37
637, 40
564, 43
534, 40
604, 43
609, 42
553, 44
633, 50
627, 48
493, 43
595, 42
607, 35
567, 44
585, 44
603, 44
587, 48
601, 46
543, 36
396, 37
575, 31
574, 27
587, 36
583, 32
515, 35
531, 31
573, 41
599, 28
602, 34
475, 40
608, 23
610, 20
637, 29
625, 25
651, 30
553, 29
631, 26
567, 31
569, 49
575, 43
623, 53
618, 44
550, 48
512, 52
572, 55
653, 58
600, 47
658, 52
679, 39
568, 31
549, 31
622, 27
635, 31
556, 38
583, 22
561, 30
594, 30
597, 31
452, 34
600, 60
538, 51
576, 51
625, 64
612, 57
663, 61
644, 63
628, 68
615, 63
568, 43
609, 47
571, 45
558, 49
587, 52
601, 59
621, 64
615, 60
572, 38
580, 38
580, 34
538, 43
546, 37
608, 42
604, 43
525, 40
583, 40
603, 36
584, 33
579, 52
608, 66
560, 55
608, 66
581, 64
624, 56
591, 62
628, 63
582, 54
576, 23
585, 26
592, 21
555, 20
641, 23
601, 22
617, 22
631, 27
605, 27
635, 20
558, 41
652, 34
632, 39
581, 44
597, 37
653, 39
654, 33
458, 28
607, 46
674, 54
620, 41
609, 82
574, 61
651, 71
642, 59
700, 80
681, 49
637, 79
470, 51
622, 37
668, 34
642, 45
643, 42
638, 40
616, 40
594, 39
618, 37
406, 39
616, 28
626, 34
543, 21
566, 53
566, 47
589, 52
542, 55
572, 47
537, 59
578, 46
525, 31
577, 51
533, 38
467, 46
579, 60
583, 55
636, 53
672, 47
630, 53
591, 44
646, 53
599, 48
580, 34
577, 33
556, 17
555, 33
643, 39
589, 38
615, 36
525, 37
584, 51
462, 19
616, 33
598, 31
639, 29
615, 52
663, 25
617, 35
637, 32
583, 30
539, 31
619, 70
615, 72
586, 65
632, 63
590, 73
635, 72
515, 93
652, 33
618, 30
627, 31
639, 26
622, 37
646, 28
620, 35
573, 29
605, 32
586, 28
619, 27
573, 30
392, 28
608, 33
580, 60
600, 61
621, 53
530, 38
615, 49
645, 51
620, 36
612, 34
617, 38
566, 34
609, 34
500, 33
491, 34
557, 23
601, 38
583, 48
545, 52
559, 54
514, 48
582, 48
472, 61
586, 50
516, 63
569, 51
581, 49
511, 54
611, 53
599, 57
605, 54
643, 57
579, 56
505, 54
641, 80
587, 85
625, 76
620, 63
620, 67
628, 68
594, 83
537, 61
592, 64
577, 46
557, 48
549, 52
592, 57
563, 59
576, 57
589, 49
452, 55
582, 47
546, 47
571, 43
587, 42
569, 52
604, 47
479, 27
523, 50
512, 44
606, 54
600, 54
596, 51
590, 59
588, 56
605, 51
557, 71
594, 70
624, 71
634, 96
616, 69
635, 67
562, 37
608, 36
573, 37
599, 34
589, 38
569, 34
602, 37
547, 29
530, 34
589, 35
551, 28
565, 33
565, 40
604, 35
552, 36
521, 35
559, 31
370, 35
571, 41
591, 41
575, 43
543, 47
565, 46
482, 45
675, 59
661, 55
641, 59
655, 53
646, 53
645, 58
674, 48
413, 55
595, 33
632, 31
618, 32
635, 28
605, 28
574, 32
647, 33
606, 29
568, 37
555, 41
596, 36
613, 35
577, 33
380, 28
614, 57
535, 44
640, 76
666, 42
612, 61
649, 54
662, 58
658, 54
689, 55
569, 41
569, 39
586, 26
564, 44
565, 44
570, 40
583, 38
587, 47
535, 44
576, 43
567, 44
584, 44
603, 44
560, 40
588, 41
590, 41
394, 39
561, 52
619, 52
592, 61
539, 54
644, 38
635, 54
621, 54
686, 62
641, 55
581, 45
572, 44
571, 38
599, 41
602, 46
593, 44
541, 45
534, 33
547, 29
551, 26
545, 30
506, 30
576, 27
461, 30
585, 36
604, 33
583, 36
574, 38
571, 44
603, 39
613, 67
610, 71
602, 76
625, 80
617, 62
627, 62
641, 68
550, 54
592, 55
570, 54
589, 57
467, 62
554, 52
556, 63
568, 27
593, 32
583, 22
576, 30
571, 33
603, 29
619, 26
608, 22
598, 29
595, 29
613, 34
615, 26
587, 32
553, 21
548, 25
412, 22
531, 61
580, 47
595, 43
557, 43
584, 48
593, 64
576, 31
576, 56
598, 52
607, 48
595, 35
596, 86
614, 51
563, 43
555, 30
540, 43
596, 34
571, 31
599, 40
596, 36
550, 27
443, 29
608, 29
593, 30
618, 33
590, 28
629, 27
582, 23
569, 24
550, 32
546, 27
537, 25
535, 26
620, 20
573, 53
529, 57
579, 44
606, 57
564, 55
514, 40
369, 58
519, 37
602, 36
450, 32
588, 66
600, 50
597, 43
583, 45
612, 49
589, 47
429, 43
602, 51
616, 55
645, 53
623, 60
597, 54
573, 56
614, 47
590, 56
544, 56
605, 52
546, 53
555, 51
544, 56
507, 42
541, 56
561, 46
575, 48
615, 33
626, 30
620, 28
621, 30
625, 32
611, 27
614, 50
603, 48
589, 46
609, 47
607, 40
557, 47
598, 42
644, 50
657, 61
660, 59
584, 41
644, 55
661, 48
604, 36
470, 55
579, 39
598, 52
595, 65
600, 50
577, 61
468, 52
615, 40
642, 44
628, 51
601, 44
589, 56
575, 53
362, 55
563, 36
560, 22
543, 36
574, 35
572, 38
570, 36
560, 41
642, 32
614, 24
574, 30
559, 26
598, 25
572, 25
600, 19
539, 21
598, 22
585, 24
617, 23
565, 27
600, 27
564, 28
631, 27
586, 26
643, 30
498, 21
583, 30
585, 25
601, 28
630, 26
657, 24
582, 30
682, 26
583, 22
622, 26
598, 26
641, 20
630, 24
623, 28
651, 24
606, 23
577, 21
594, 20
609, 23
634, 29
569, 23
606, 21
590, 35
606, 26
608, 23
585, 25
618, 26
563, 27
611, 21
604, 26
561, 29
598, 30
640, 24
604, 23
638, 27
630, 28
659, 29
668, 17
627, 31
632, 31
641, 26
609, 25
621, 26
613, 29
523, 30
560, 25
647, 26
593, 24
513, 19
634, 21
606, 23
576, 22
592, 27
628, 20
578, 19
608, 25
559, 23
635, 26
634, 24
588, 26
618, 27
524, 24
