1232,100.115509,0.71,4.29
1233,100.692749,0.71,4.27
1234,100.733200,0.72,4.30
1235,100.612381,0.72,4.29
1236,100.564026,0.72,4.30
1237,101.387352,0.72,4.30
1238,103.548920,0.74,4.30
1239,101.070786,0.73,4.42
1240,100.663666,0.72,4.28
1241,100.085190,0.71,4.32
1242,100.513901,0.70,4.31
1243,99.693207,0.69,4.27
1244,100.472641,0.68,4.29
1245,100.533531,0.67,4.30
1246,100.321350,0.68,4.29
1247,99.621567,0.68,4.30
1248,100.544724,0.68,4.30
1249,100.694092,0.68,4.40
1250,99.432083,0.69,4.28
1251,100.788704,0.70,4.29
1252,100.005722,0.70,4.32
1253,100.570503,0.69,4.27
1254,99.720627,0.68,4.30
1255,99.850075,0.67,4.28
1256,100.227936,0.68,4.28
1257,99.592110,0.68,4.30
1258,100.198090,0.68,4.28
1259,99.435898,0.68,4.42
1260,99.341415,0.67,4.29
1261,100.217758,0.69,4.29
1262,101.130135,0.69,4.29
1263,99.437508,0.69,4.30
1264,99.136032,0.69,4.31
1265,98.687790,0.70,4.29
1266,99.392517,0.71,4.27
1267,100.326172,0.71,4.29
1268,99.511322,0.71,4.30
1269,100.883255,0.72,4.40
1270,102.289238,0.74,4.31
1271,101.759933,0.73,4.30
1272,100.757889,0.71,4.30
1273,99.324768,0.71,4.30
1274,99.395210,0.70,4.30
1275,99.157127,0.69,4.30
1276,99.708244,0.70,4.31
1277,99.589958,0.70,4.31
1278,98.881348,0.69,4.31
1279,99.392792,0.68,4.42
1280,100.678413,0.67,4.31
1281,100.235291,0.66,4.30
1282,98.704361,0.67,4.31
1283,98.567451,0.68,4.29
1284,98.549515,0.69,4.30
1285,98.676590,0.69,4.30
1286,98.740135,0.69,4.29
1287,99.447075,0.70,4.29
1288,98.460022,0.71,4.29
1289,100.359940,0.73,4.40
1290,101.189125,0.73,4.28
1291,100.237045,0.73,4.29
1292,99.846039,0.71,4.29
1293,98.704132,0.70,4.28
1294,98.454544,0.70,4.29
1295,98.292587,0.69,4.27
1296,99.532074,0.68,4.29
1297,99.577682,0.67,4.29
1298,99.130104,0.67,4.27
1299,98.291420,0.68,4.38
1300,98.754768,0.67,4.30
1301,98.622665,0.67,4.28
1302,98.366264,0.68,4.30
1303,99.165527,0.69,4.29
1304,97.711563,0.68,4.29
1305,97.893326,0.67,4.30
1306,99.144035,0.68,4.28
1307,98.724304,0.67,4.29
1308,99.714691,0.69,4.32
1309,98.695061,0.70,4.41
1310,98.486633,0.70,4.29
1311,98.362846,0.70,4.29
1312,98.614960,0.71,4.29
1313,101.191696,0.74,4.28
1314,99.583527,0.72,4.30
1315,98.131348,0.70,4.28
1316,97.724884,0.70,4.29
1317,98.772675,0.70,4.28
1318,98.848129,0.70,4.29
1319,97.839920,0.69,4.41
1320,97.735764,0.70,4.29
1321,99.596443,0.71,4.30
1322,99.100937,0.71,4.28
1323,99.724152,0.71,4.29
1324,98.485329,0.71,4.30
1325,98.513313,0.71,4.28
1326,98.760323,0.71,4.30
1327,98.464218,0.71,4.28
1328,98.306267,0.71,4.28
1329,98.668396,0.72,4.40
1330,99.595154,0.72,4.31
1331,99.413223,0.72,4.28
1332,97.003258,0.70,4.29
1333,97.737816,0.70,4.31
1334,97.947639,0.69,4.28
1335,97.617058,0.69,4.28
1336,97.991096,0.69,4.28
1337,97.558060,0.68,4.29
1338,100.141342,0.66,4.28
1339,98.285065,0.66,4.41
1340,97.908318,0.67,4.29
1341,97.509041,0.67,4.31
1342,97.036041,0.68,4.30
1343,97.171570,0.68,4.27
1344,97.867302,0.69,4.28
1345,98.750481,0.69,4.29
1346,98.104439,0.69,4.29
1347,97.213074,0.70,4.28
1348,98.016251,0.71,4.29
1349,99.536255,0.72,4.41
1350,98.064964,0.71,4.30
1351,97.339401,0.71,4.29
1352,97.956421,0.71,4.28
1353,96.737923,0.70,4.30
1354,98.012810,0.70,4.30
1355,98.129883,0.70,4.28
1356,97.664154,0.70,4.31
1357,97.216522,0.69,4.28
1358,97.231674,0.66,4.30
1359,98.689262,0.66,4.42
1360,97.334541,0.66,4.30
1361,96.448418,0.66,4.30
1362,96.978432,0.67,4.28
1363,96.828339,0.67,4.30
1364,96.039383,0.66,4.30
1365,97.795723,0.66,4.29
1366,97.730888,0.67,4.30
1367,96.856201,0.67,4.29
1368,97.049606,0.67,4.30
1369,97.444397,0.67,4.41
1370,97.443703,0.67,4.30
1371,95.986511,0.67,4.29
1372,96.739380,0.68,4.29
1373,96.336472,0.68,4.30
1374,98.295341,0.66,4.29
1375,98.070953,0.65,4.28
1376,96.431633,0.66,4.29
1377,96.422539,0.67,4.27
1378,95.628647,0.69,4.31
1379,95.905777,0.70,4.40
1380,96.332100,0.70,4.29
1381,97.428177,0.71,4.28
1382,98.068268,0.71,4.29
1383,98.633247,0.71,4.28
1384,97.850327,0.70,4.28
1385,96.248459,0.69,4.27
1386,97.178200,0.69,4.29
1387,96.437271,0.69,4.31
1388,96.142273,0.69,4.27
1389,96.817146,0.70,4.41
1390,95.727791,0.69,4.29
1391,97.598717,0.71,4.28
1392,97.522392,0.71,4.29
1393,96.444786,0.69,4.30
1394,96.158752,0.68,4.29
1395,97.337975,0.67,4.29
1396,96.499451,0.65,4.28
1397,96.185959,0.65,4.26
1398,98.159592,0.65,4.29
1399,96.178520,0.66,4.38
1400,95.407692,0.67,4.27
1401,95.002083,0.67,4.29
1402,95.541405,0.67,4.28
1403,96.109528,0.68,4.30
1404,95.931175,0.69,4.30
1405,97.356125,0.71,4.27
1406,98.049698,0.72,4.29
1407,96.177681,0.71,4.28
1408,95.372406,0.70,4.29
1409,96.463989,0.70,4.40
1410,98.252876,0.70,4.29
1411,95.796822,0.68,4.27
1412,95.050240,0.68,4.27
1413,95.415672,0.68,4.28
1414,96.116486,0.68,4.29
1415,95.839630,0.68,4.27
1416,97.157944,0.65,4.28
1417,95.701248,0.65,4.28
1418,94.678581,0.65,4.29
1419,94.543091,0.65,4.39
1420,95.487427,0.66,4.31
1421,96.355682,0.67,4.30
1422,95.564926,0.66,4.28
1423,95.961075,0.66,4.26
1424,96.784645,0.66,4.27
1425,96.102005,0.66,4.29
1426,95.345535,0.66,4.28
1427,94.682831,0.66,4.29
1428,95.728806,0.67,4.30
1429,95.832909,0.67,4.38
1430,94.700653,0.68,4.27
1431,96.117973,0.70,4.30
1432,98.289215,0.72,4.26
1433,95.674744,0.71,4.28
1434,94.867348,0.70,4.29
1435,95.824753,0.70,4.29
1436,95.942703,0.71,4.29
1437,95.522476,0.70,4.29
1438,95.158546,0.69,4.30
1439,97.148819,0.70,4.38
1440,96.129776,0.69,4.29
1441,94.855492,0.69,4.28
1442,94.464111,0.68,4.27
1443,95.008934,0.69,4.28
1444,96.793068,0.70,4.29
1445,96.661758,0.71,4.28
1446,97.876961,0.72,4.28
1447,95.338280,0.69,4.29
1448,94.894669,0.68,4.31
1449,95.064621,0.68,4.41
1450,94.804337,0.68,4.28
1451,94.388214,0.68,4.31
1452,94.511787,0.68,4.27
1453,93.874046,0.67,4.27
1454,94.356064,0.67,4.27
1455,94.135612,0.66,4.28
1456,96.896935,0.63,4.27
1457,95.238968,0.65,4.29
1458,93.758774,0.65,4.27
1459,93.903946,0.66,4.38
1460,94.391472,0.67,4.29
1461,94.145279,0.67,4.29
1462,94.762260,0.67,4.30
1463,95.064346,0.67,4.30
1464,95.080414,0.68,4.30
1465,93.487213,0.67,4.28
1466,95.544083,0.69,4.28
1467,95.889221,0.71,4.29
1468,97.886276,0.71,4.30
1469,93.482101,0.69,4.39
1470,94.372292,0.69,4.29
1471,93.387520,0.67,4.27
1472,94.108627,0.67,4.28
1473,94.344284,0.67,4.29
1474,94.232910,0.65,4.29
1475,95.903389,0.64,4.31
1476,94.395126,0.65,4.31
1477,94.455536,0.65,4.29
1478,94.890900,0.66,4.30
1479,92.896271,0.65,4.39
1480,93.564690,0.65,4.29
1481,94.605698,0.65,4.30
1482,93.695259,0.65,4.29
1483,94.697083,0.66,4.27
1484,94.837234,0.66,4.30
1485,92.925346,0.65,4.30
1486,93.450241,0.64,4.28
1487,94.162666,0.64,4.29
1488,93.760681,0.65,4.28
1489,93.999535,0.66,4.40
1490,93.763641,0.67,4.30
1491,92.832649,0.67,4.30
1492,93.307709,0.68,4.28
1493,94.190842,0.68,4.31
1494,94.531708,0.69,4.30
1495,97.581703,0.71,4.29
1496,94.502808,0.70,4.30
1497,95.160835,0.70,4.28
1498,93.157234,0.69,4.30
1499,92.349281,0.68,4.41
1500,94.292229,0.68,4.26
1501,94.029076,0.68,4.27
1502,95.237000,0.70,4.27
1503,94.746368,0.70,4.28
1504,94.409073,0.69,4.29
1505,93.010986,0.67,4.27
1506,93.134789,0.66,4.30
1507,92.811440,0.65,4.29
1508,93.617020,0.65,4.29
1509,93.773048,0.64,4.41
1510,93.324554,0.64,4.29
1511,93.428452,0.64,4.28
1512,94.197968,0.65,4.28
1513,92.694191,0.64,4.30
1514,93.002052,0.65,4.29
1515,92.574493,0.64,4.30
1516,93.017868,0.65,4.29
1517,93.270699,0.65,4.28
1518,92.574509,0.65,4.31
1519,93.186050,0.65,4.40
1520,93.110924,0.65,4.30
1521,93.888748,0.65,4.30
1522,93.263687,0.66,4.30
1523,92.403961,0.65,4.30
1524,92.724739,0.64,4.30
1525,93.345314,0.64,4.30
1526,93.235100,0.64,4.30
1527,92.393936,0.64,4.29
1528,92.437424,0.64,4.29
1529,91.621887,0.66,4.39
1530,92.213150,0.67,4.30
1531,94.927322,0.68,4.29
1532,92.034927,0.68,4.30
1533,94.078613,0.70,4.30
1534,94.385925,0.70,4.29
1535,92.893356,0.69,4.30
1536,92.869736,0.67,4.31
1537,93.767151,0.68,4.29
1538,93.161598,0.68,4.31
1539,92.902458,0.68,4.39
1540,92.653397,0.68,4.28
1541,91.647179,0.68,4.30
1542,91.790161,0.68,4.30
1543,93.733597,0.70,4.31
1544,94.665672,0.70,4.29
1545,93.074890,0.69,4.31
1546,94.412613,0.69,4.29
1547,92.608459,0.68,4.28
1548,92.105171,0.66,4.29
1549,91.350327,0.65,4.38
1550,91.446732,0.66,4.28
1551,91.620056,0.65,4.28
1552,91.548119,0.64,4.30
1553,93.961235,0.64,4.28
1554,93.618050,0.62,4.29
1555,91.933220,0.63,4.31
1556,91.782158,0.64,4.28
1557,92.561401,0.65,4.28
1558,92.502121,0.66,4.28
1559,92.301392,0.67,4.41
1560,91.253319,0.66,4.28
1561,91.628540,0.66,4.29
1562,90.537216,0.65,4.28
1563,91.677284,0.65,4.28
1564,93.907700,0.64,4.28
1565,93.195206,0.62,4.29
1566,91.936203,0.63,4.31
1567,90.594849,0.63,4.29
1568,90.962532,0.66,4.30
1569,91.685028,0.66,4.40
1570,91.697868,0.66,4.31
1571,92.902672,0.68,4.31
1572,92.728378,0.69,4.29
1573,93.197426,0.69,4.32
1574,91.157898,0.67,4.31
1575,92.915298,0.68,4.29
1576,91.893555,0.67,4.29
1577,91.545837,0.68,4.30
1578,92.123009,0.68,4.29
1579,92.404755,0.67,4.42
1580,91.001083,0.66,4.28
1581,90.363815,0.66,4.29
1582,91.224037,0.66,4.28
1583,91.685104,0.66,4.30
1584,92.703827,0.66,4.30
1585,90.560059,0.67,4.29
1586,93.313232,0.69,4.30
1587,92.770073,0.70,4.31
1588,93.347717,0.70,4.28
1589,92.254166,0.68,4.43
1590,90.760773,0.66,4.28
1591,91.426811,0.66,4.30
1592,90.227478,0.66,4.28
1593,90.203560,0.65,4.30
1594,90.609978,0.65,4.30
1595,90.560768,0.64,4.29
1596,92.011353,0.63,4.30
1597,92.268227,0.62,4.30
1598,91.137909,0.62,4.29
1599,90.429932,0.63,4.41
1600,89.502373,0.64,4.31
1601,90.338371,0.65,4.31
1602,90.965012,0.65,4.31
1603,91.322807,0.64,4.29
1604,90.957977,0.63,4.29
1605,90.964142,0.62,4.28
1606,90.500465,0.62,4.31
1607,90.748322,0.63,4.31
1608,89.604248,0.64,4.30
1609,90.368736,0.64,4.41
1610,91.364349,0.64,4.28
1611,89.627548,0.63,4.30
1612,89.937790,0.63,4.28
1613,89.718712,0.62,4.29
1614,90.823502,0.63,4.31
1615,90.775124,0.63,4.31
1616,91.773193,0.64,4.30
1617,90.652283,0.64,4.31
1618,89.717087,0.65,4.30
1619,91.481857,0.64,4.41
1620,90.917374,0.63,4.29
1621,91.019211,0.62,4.29
1622,89.766975,0.62,4.29
1623,89.125252,0.62,4.26
1624,90.489441,0.64,4.31
1625,90.812485,0.66,4.33
1626,90.502434,0.67,4.31
1627,90.505386,0.68,4.29
1628,91.113640,0.69,4.30
1629,90.466324,0.67,4.40
1630,90.278488,0.66,4.28
1631,89.061554,0.65,4.30
1632,90.450027,0.65,4.31
1633,89.476753,0.64,4.29
1634,88.803215,0.65,4.31
1635,89.299423,0.65,4.30
1636,90.641426,0.64,4.29
1637,90.799431,0.63,4.32
1638,92.312454,0.62,4.31
1639,90.231873,0.62,4.42
1640,88.610901,0.62,4.31
1641,89.812233,0.63,4.31
1642,89.312805,0.62,4.29
1643,89.184265,0.63,4.30
1644,89.692245,0.63,4.29
1645,89.640991,0.64,4.29
1646,89.363708,0.64,4.29
1647,89.980965,0.63,4.30
1648,90.262375,0.61,4.30
1649,90.342705,0.61,4.40
1650,89.795158,0.61,4.29
1651,89.066788,0.62,4.30
1652,89.199295,0.65,4.28
1653,89.635849,0.65,4.29
1654,90.346191,0.67,4.28
1655,90.460220,0.67,4.28
1656,90.135071,0.67,4.28
1657,90.583435,0.67,4.30
1658,89.384254,0.67,4.29
1659,88.656876,0.66,4.39
1660,89.956390,0.68,4.27
1661,90.474701,0.68,4.30
1662,89.442726,0.67,4.28
1663,90.357849,0.68,4.28
1664,89.899826,0.67,4.28
1665,89.363503,0.66,4.30
1666,88.339638,0.66,4.33
1667,90.642273,0.66,4.31
1668,89.348717,0.66,4.27
1669,89.124161,0.66,4.40
1670,89.752296,0.66,4.31
1671,89.830017,0.66,4.30
1672,88.698227,0.67,4.29
1673,90.723495,0.68,4.28
1674,90.900177,0.68,4.30
1675,88.843948,0.66,4.28
1676,89.450233,0.66,4.30
1677,88.047180,0.64,4.28
1678,88.874527,0.63,4.30
1679,90.792625,0.62,4.41
1680,88.577522,0.61,4.32
1681,88.092567,0.61,4.30
1682,88.012383,0.61,4.28
1683,88.318893,0.62,4.29
1684,88.177933,0.62,4.28
1685,87.783379,0.63,4.31
1686,88.464447,0.63,4.32
1687,89.433151,0.61,4.29
1688,89.062454,0.61,4.28
1689,87.567978,0.61,4.39
1690,86.339592,0.61,4.30
1691,87.989746,0.62,4.31
1692,88.161903,0.63,4.30
1693,87.724251,0.62,4.31
1694,88.953735,0.61,4.30
1695,88.834793,0.60,4.30
1696,88.348679,0.62,4.30
1697,87.901840,0.62,4.29
1698,89.283112,0.65,4.28
1699,89.179619,0.66,4.42
1700,89.140442,0.67,4.27
1701,89.445580,0.67,4.30
1702,88.974808,0.67,4.28
1703,88.368713,0.66,4.30
1704,87.685211,0.64,4.30
1705,88.211479,0.63,4.28
1706,86.857216,0.62,4.30
1707,87.427551,0.63,4.28
1708,89.072647,0.63,4.29
1709,88.127754,0.62,4.40
1710,87.863014,0.60,4.29
1711,88.301773,0.61,4.28
1712,87.654663,0.62,4.28
1713,87.527420,0.62,4.29
1714,88.358391,0.62,4.29
1715,86.926834,0.61,4.30
1716,87.421783,0.61,4.27
1717,88.267349,0.62,4.29
1718,87.325249,0.63,4.29
1719,87.714149,0.64,4.40
1720,87.418747,0.64,4.28
1721,87.402870,0.66,4.29
1722,91.696396,0.68,4.29
1723,89.300568,0.68,4.30
1724,87.672905,0.66,4.29
1725,87.329163,0.65,4.28
1726,87.943298,0.64,4.28
1727,86.658737,0.64,4.30
1728,88.350021,0.66,4.29
1729,87.271164,0.65,4.39
1730,87.731354,0.65,4.27
1731,87.567612,0.66,4.27
1732,88.759460,0.66,4.27
1733,87.708855,0.66,4.29
1734,88.236938,0.66,4.28
1735,87.509155,0.66,4.29
1736,89.270889,0.67,4.29
1737,87.492233,0.66,4.28
1738,86.462784,0.65,4.28
1739,86.305756,0.64,4.38
1740,86.979416,0.63,4.30
1741,85.353165,0.61,4.29
1742,88.208183,0.61,4.31
1743,87.857635,0.59,4.30
1744,87.998322,0.59,4.29
1745,86.883545,0.61,4.30
1746,85.552765,0.62,4.31
1747,86.910294,0.63,4.29
1748,86.665710,0.64,4.30
1749,87.242264,0.65,4.42
1750,87.288330,0.65,4.31
1751,86.091095,0.64,4.31
1752,86.750778,0.64,4.29
1753,86.050201,0.64,4.29
1754,87.860634,0.66,4.27
1755,89.206055,0.67,4.30
1756,89.049934,0.68,4.27
1757,88.057854,0.67,4.27
1758,85.898094,0.64,4.28
1759,86.088898,0.64,4.38
1760,86.543030,0.64,4.28
1761,86.985367,0.64,4.29
1762,87.827484,0.64,4.27
1763,85.811111,0.63,4.27
1764,85.275047,0.62,4.27
1765,86.080765,0.61,4.28
1766,88.606819,0.60,4.29
1767,87.043846,0.59,4.29
1768,86.067169,0.60,4.29
1769,85.419632,0.60,4.40
1770,85.401901,0.61,4.27
1771,86.211914,0.61,4.28
1772,85.376312,0.62,4.28
1773,85.562599,0.62,4.28
1774,85.507446,0.63,4.28
1775,86.157211,0.63,4.28
1776,86.838165,0.63,4.29
1777,85.533691,0.62,4.27
1778,86.393845,0.61,4.30
1779,88.043114,0.58,4.39
1780,87.212807,0.60,4.29
1781,85.137451,0.60,4.27
1782,84.224854,0.61,4.29
1783,84.936035,0.62,4.28
1784,85.331207,0.63,4.29
1785,85.130493,0.62,4.29
1786,85.646690,0.63,4.27
1787,88.344124,0.65,4.28
1788,87.872581,0.67,4.28
1789,86.095436,0.66,4.39
1790,85.962357,0.66,4.30
1791,86.457024,0.66,4.30
1792,85.659424,0.65,4.31
1793,85.352554,0.63,4.32
1794,85.913696,0.62,4.32
1795,86.061150,0.61,4.31
1796,85.139236,0.60,4.33
1797,85.953316,0.60,4.31
1798,86.641975,0.61,4.30
1799,85.231430,0.60,4.40
1800,85.015945,0.60,4.31
1801,86.083298,0.60,4.29
1802,84.110016,0.59,4.30
1803,84.454193,0.60,4.28
1804,86.418915,0.61,4.30
1805,85.996735,0.61,4.31
1806,84.652985,0.60,4.28
1807,85.931000,0.60,4.29
1808,85.054916,0.59,4.31
1809,84.691589,0.59,4.40
1810,84.914581,0.60,4.31
1811,83.968025,0.60,4.31
1812,84.251617,0.60,4.30
1813,86.522293,0.62,4.29
1814,84.696030,0.61,4.28
1815,86.264435,0.61,4.29
1816,85.237564,0.60,4.27
1817,85.265762,0.60,4.29
1818,85.616753,0.58,4.28
1819,85.308121,0.58,4.39
1820,83.466293,0.58,4.28
1821,84.234924,0.60,4.29
1822,84.719559,0.61,4.29
1823,83.887894,0.61,4.30
1824,83.684143,0.63,4.28
1825,84.671463,0.65,4.30
1826,87.444504,0.68,4.29
1827,86.043701,0.66,4.28
1828,85.385361,0.64,4.28
1829,85.985443,0.63,4.38
1830,83.509499,0.62,4.28
1831,85.341042,0.63,4.29
1832,85.462769,0.63,4.30
1833,85.531647,0.64,4.28
1834,85.160629,0.64,4.29
1835,84.716721,0.64,4.27
1836,84.959045,0.64,4.28
1837,85.611923,0.65,4.28
1838,86.446747,0.66,4.30
1839,85.499603,0.65,4.41
1840,83.411568,0.63,4.29
1841,84.883759,0.63,4.30
1842,84.794556,0.63,4.29
1843,83.014526,0.63,4.28
1844,83.588600,0.63,4.28
1845,83.432121,0.64,4.29
1846,85.925934,0.65,4.29
1847,84.881966,0.65,4.28
1848,84.197754,0.65,4.30
1849,84.903595,0.65,4.39
1850,86.253601,0.66,4.28
1851,84.650734,0.63,4.29
1852,83.643860,0.62,4.29
1853,83.106339,0.62,4.29
1854,83.997116,0.61,4.29
1855,83.264397,0.60,4.26
1856,84.852303,0.59,4.29
1857,84.653946,0.58,4.29
1858,84.150085,0.58,4.28
1859,83.872818,0.59,4.40
1860,82.584763,0.59,4.31
1861,82.733551,0.60,4.32
1862,83.265350,0.60,4.28
1863,83.143555,0.61,4.29
1864,86.273415,0.61,4.27
1865,85.266159,0.59,4.28
1866,83.596214,0.58,4.30
1867,83.041367,0.58,4.30
1868,83.150604,0.58,4.31
1869,82.173721,0.59,4.40
1870,81.512009,0.58,4.29
1871,81.982613,0.59,4.29
1872,85.979019,0.63,4.28
1873,84.820801,0.63,4.28
